"date_and_time","city","previous_lo","previous_hi","previous_precip","today_lo","today_hi","today_outlook","tomorrow_lo","tomorrow_hi","tomorrow_outlook","email_period"
2022-04-19 20:53:00,"BILLINGS",33,61,0,31,54,"PTCLDY",31,58,"MOCLDY","afternoon"
2022-04-19 20:53:00,"BIRMINGHAM",39,65,0,42,74,"PTCLDY",57,80,"SUNNY","afternoon"
2022-04-19 20:53:00,"BISMARCK",24,39,0,31,50,"PTCLDY",27,45,"MOCLDY","afternoon"
2022-04-19 20:53:00,"BOISE",40,56,0.01,38,61,"MOCLDY",45,56,"SHWRS","afternoon"
2022-04-19 20:53:00,"BOSTON",44,59,0.56,41,57,"SUNNY",40,59,"MOCLDY","afternoon"
2022-04-19 20:53:00,"BRIDGEPORT",42,50,0.74,36,57,"SUNNY",40,57,"MOCLDY","afternoon"
2022-04-19 20:53:00,"BROWNSVILLE",75,84,0.01,74,86,"WINDY",74,89,"WINDY","afternoon"
2022-04-19 20:53:00,"BUFFALO",34,38,0.09,33,48,"PTCLDY",41,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"BURLINGTON VT",33,43,1.12,34,48,"SHWRS",32,56,"SHWRS","afternoon"
2022-04-19 20:53:00,"CARIBOU",34,41,0.15,34,45,"SHWRS",28,51,"RAIN","afternoon"
2022-04-19 20:53:00,"CASPER",25,71,0,31,57,"WINDY",32,73,"WINDY","afternoon"
2022-04-19 20:53:00,"CHARLESTON SC",49,68,0,43,70,"SUNNY",52,76,"PTCLDY","afternoon"
2022-04-19 20:53:00,"CHARLESTON WV",35,48,0.05,30,65,"PTCLDY",50,69,"SHWRS","afternoon"
2022-04-19 20:53:00,"CHARLOTTE",37,63,0,38,68,"SUNNY",47,75,"PTCLDY","afternoon"
2022-04-19 20:53:00,"CHATTANOOGA",40,65,0,39,71,"PTCLDY",54,78,"PTCLDY","afternoon"
2022-04-19 20:53:00,"CHEYENNE",30,75,0,36,61,"WINDY",36,70,"SUNNY","afternoon"
2022-04-19 20:53:00,"CHICAGO",36,51,0,39,53,"SHWRS",48,70,"PTCLDY","afternoon"
2022-04-19 20:53:00,"CINCINNATI",35,52,0.02,33,62,"MOCLDY",53,67,"SHWRS","afternoon"
2022-04-19 20:53:00,"CLEVELAND",33,44,0.3,33,55,"PTCLDY",47,65,"SHWRS","afternoon"
2022-04-19 20:53:00,"COLORADO SPGS",33,84,0,43,74,"SUNNY",42,75,"SUNNY","afternoon"
2022-04-19 20:53:00,"COLUMBIA SC",46,66,0,40,71,"SUNNY",46,77,"PTCLDY","afternoon"
2022-04-19 20:53:00,"COLUMBUS GA",45,69,0,43,76,"PTCLDY",54,80,"PTCLDY","afternoon"
2022-04-19 20:53:00,"COLUMBUS OH",34,48,0,29,59,"MOCLDY",50,66,"SHWRS","afternoon"
2022-04-19 20:53:00,"CONCORD NH",40,58,0.7,35,54,"SUNNY",32,59,"MOCLDY","afternoon"
2022-04-19 20:53:00,"CORPUS CHRISTI",70,79,0.05,71,85,"WINDY",71,86,"WINDY","afternoon"
2022-04-19 20:53:00,"DALLAS FT WORTH",54,75,0,65,87,"WINDY",69,86,"WINDY","afternoon"
2022-04-19 20:53:00,"DAYTON",35,50,0,31,59,"CLOUDY",52,67,"SHWRS","afternoon"
2022-04-19 20:53:00,"DAYTONA BEACH",67,70,0,57,77,"PTCLDY",64,78,"PTCLDY","afternoon"
2022-04-19 20:53:00,"DENVER",36,80,0,41,71,"SUNNY",41,78,"SUNNY","afternoon"
2022-04-19 20:53:00,"DES MOINES",21,46,0,44,56,"SHWRS",38,68,"PTCLDY","afternoon"
2022-04-19 20:53:00,"DETROIT",34,46,0,30,52,"MOCLDY",47,70,"SHWRS","afternoon"
2022-04-19 20:53:00,"DULUTH",21,40,0,29,39,"RAIN",32,47,"PTCLDY","afternoon"
2022-04-19 20:53:00,"EL PASO",60,91,0,64,90,"DUST",61,90,"DUST","afternoon"
2022-04-19 20:53:00,"ELKINS",32,37,0.15,24,60,"PTCLDY",41,64,"SHWRS","afternoon"
2022-04-19 20:53:00,"ERIE",36,42,0.02,35,48,"PTCLDY",44,61,"SHWRS","afternoon"
2022-04-19 20:53:00,"EUGENE",41,55,0.39,39,56,"SHWRS",43,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"EVANSVILLE",34,55,0,42,64,"SHWRS",54,70,"SHWRS","afternoon"
2022-04-19 20:53:00,"FAIRBANKS",20,44,0,22,49,"SUNNY",23,51,"SUNNY","afternoon"
2022-04-19 20:53:00,"FARGO",18,39,0,36,50,"RAIN",33,47,"MOCLDY","afternoon"
2022-04-19 20:53:00,"FLAGSTAFF",42,67,0,36,66,"SUNNY",35,66,"SUNNY","afternoon"
2022-04-19 20:53:00,"FLINT",32,42,0.03,26,53,"MOCLDY",45,67,"SHWRS","afternoon"
2022-04-19 20:53:00,"FORT SMITH",42,71,0,52,71,"SHWRS",63,79,"MOCLDY","afternoon"
2022-04-19 20:53:00,"FORT WAYNE",33,47,0.03,31,57,"MOCLDY",49,69,"MOCLDY","afternoon"
2022-04-19 20:53:00,"FRESNO",55,74,0,50,76,"SUNNY",53,69,"SHWRS","afternoon"
2022-04-19 20:53:00,"GOODLAND",36,77,0,46,71,"WINDY",40,72,"PTCLDY","afternoon"
2022-04-19 20:53:00,"GRAND JUNCTION",49,82,0,44,73,"SUNNY",46,80,"SUNNY","afternoon"
2022-04-19 20:53:00,"GRAND RAPIDS",34,43,0.04,28,51,"SHWRS",45,63,"PTCLDY","afternoon"
2022-04-19 20:53:00,"GREAT FALLS",32,52,0,27,48,"PTCLDY",27,54,"RAIN","afternoon"
2022-04-19 20:53:00,"GREEN BAY",32,49,0,31,46,"SHWRS",39,60,"SUNNY","afternoon"
2022-04-19 20:53:00,"GREENSBORO",35,57,0,36,65,"SUNNY",44,72,"MOCLDY","afternoon"
2022-04-19 20:53:00,"HARRISBURG",35,47,0.69,34,59,"SUNNY",42,64,"MOCLDY","afternoon"
2022-04-19 20:53:00,"HARTFORD SPGFLD",40,51,1.46,37,57,"SUNNY",33,61,"MOCLDY","afternoon"
2022-04-19 20:53:00,"HELENA",35,54,0,26,52,"PTCLDY",29,56,"RNSNOW","afternoon"
2022-04-19 20:53:00,"HONOLULU",72,82,0,69,83,"MOCLDY",69,83,"CLOUDY","afternoon"
2022-04-19 20:53:00,"HOUSTON INTCNTL",54,76,0,69,82,"SHWRS",71,87,"MOCLDY","afternoon"
2022-04-19 20:53:00,"HUNTSVILLE AL",38,62,0,41,71,"MOCLDY",55,78,"PTCLDY","afternoon"
2022-04-19 20:53:00,"INDIANAPOLIS",31,52,0.01,39,62,"SHWRS",51,70,"MOCLDY","afternoon"
2022-04-19 20:53:00,"JACKSON MS",44,69,0,47,76,"MOCLDY",59,84,"PTCLDY","afternoon"
2022-04-19 20:53:00,"JACKSONVILLE",53,72,0,49,77,"PTCLDY",62,77,"MOCLDY","afternoon"
2022-04-19 20:53:00,"JUNEAU",30,49,0,28,51,"PTCLDY",32,52,"SUNNY","afternoon"
2022-04-19 20:53:00,"KANSAS CITY",35,58,0,49,68,"SHWRS",48,73,"SHWRS","afternoon"
2022-04-19 20:53:00,"KEY WEST",76,85,0,73,81,"WINDY",74,84,"WINDY","afternoon"
2022-04-19 20:53:00,"KNOXVILLE",36,59,0,37,71,"PTCLDY",51,77,"PTCLDY","afternoon"
2022-04-19 20:53:00,"LAKE CHARLES",51,74,0,61,80,"MOCLDY",67,84,"PTCLDY","afternoon"
2022-04-19 20:53:00,"LANSING",33,45,0.06,28,52,"MOCLDY",47,67,"PTCLDY","afternoon"
2022-04-19 20:53:00,"LAS VEGAS",71,87,0,60,84,"SUNNY",60,81,"WINDY","afternoon"
2022-04-19 20:53:00,"LEXINGTON",33,54,0.01,36,66,"MOCLDY",54,67,"CLOUDY","afternoon"
2022-04-19 20:53:00,"LINCOLN",24,58,0,47,68,"SHWRS",40,74,"SHWRS","afternoon"
2022-04-19 20:53:00,"LITTLE ROCK",43,65,0,51,70,"SHWRS",62,80,"TSTRMS","afternoon"
2022-04-19 20:53:00,"LOS ANGELES",57,71,0,57,68,"PTCLDY",53,67,"MOCLDY","afternoon"
2022-04-19 20:53:00,"LOUISVILLE",36,58,0,39,68,"MOCLDY",55,69,"TSTRMS","afternoon"
2022-04-19 20:53:00,"LUBBOCK",51,74,0,58,93,"PTCLDY",56,96,"SUNNY","afternoon"
2022-04-19 20:53:00,"MACON",41,70,0,40,76,"SUNNY",51,80,"PTCLDY","afternoon"
2022-04-19 20:53:00,"MADISON",31,50,0,38,51,"RAIN",41,67,"SUNNY","afternoon"
2022-04-19 20:53:00,"MEDFORD",35,51,0.18,37,57,"SHWRS",39,58,"SHWRS","afternoon"
2022-04-19 20:53:00,"MEMPHIS",42,65,0,48,67,"TSTRMS",60,79,"SHWRS","afternoon"
2022-04-19 20:53:00,"MIAMI BEACH",73,88,0,70,79,"PTCLDY",70,80,"PTCLDY","afternoon"
2022-04-19 20:53:00,"MIDLAND ODESSA",59,76,0,60,94,"SUNNY",62,96,"SUNNY","afternoon"
2022-04-19 20:53:00,"MILWAUKEE",37,50,0,36,47,"RAIN",43,66,"SUNNY","afternoon"
2022-04-19 20:53:00,"MPLS ST PAUL",25,47,0,40,49,"RAIN",36,57,"SUNNY","afternoon"
2022-04-19 20:53:00,"MISSOULA",39,54,0,30,53,"PTCLDY",35,54,"SHWRS","afternoon"
2022-04-19 20:53:00,"MOBILE",48,74,0,50,76,"MOCLDY",61,81,"PTCLDY","afternoon"
2022-04-19 20:53:00,"MONTGOMERY",43,70,0,43,76,"SUNNY",54,82,"SUNNY","afternoon"
2022-04-19 20:53:00,"NASHVILLE",38,61,0,41,70,"MOCLDY",56,77,"MOCLDY","afternoon"
2022-04-19 20:53:00,"NEW ORLEANS",59,73,0,59,80,"MOCLDY",67,83,"PTCLDY","afternoon"
2022-04-19 20:53:00,"NEW YORK CITY",39,50,2.09,38,57,"SUNNY",43,60,"MOCLDY","afternoon"
2022-04-19 20:53:00,"NEWARK",40,53,1.79,38,59,"SUNNY",43,62,"MOCLDY","afternoon"
2022-04-19 20:53:00,"NORFOLK VA",43,55,0,42,59,"SUNNY",43,70,"PTCLDY","afternoon"
2022-04-19 20:53:00,"NORTH PLATTE",37,73,0,44,70,"PTCLDY",37,75,"PTCLDY","afternoon"
2022-04-19 20:53:00,"OKLAHOMA CITY",43,70,0,56,87,"TSTRMS",63,83,"WINDY","afternoon"
2022-04-19 20:53:00,"OMAHA",29,52,0,46,66,"SHWRS",40,72,"SHWRS","afternoon"
2022-04-19 20:53:00,"ORLANDO",68,80,0,57,80,"PTCLDY",64,82,"PTCLDY","afternoon"
2022-04-19 20:53:00,"PADUCAH",35,59,0,44,63,"SHWRS",56,73,"TSTRMS","afternoon"
2022-04-19 20:53:00,"PENDLETON",33,55,0.04,32,62,"SHWRS",39,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"PEORIA",29,53,0,43,54,"SHWRS",47,72,"PTCLDY","afternoon"
2022-04-19 20:53:00,"PHILADELPHIA",39,52,0,38,61,"SUNNY",43,65,"MOCLDY","afternoon"
2022-04-19 20:53:00,"PHOENIX",69,99,0,64,90,"SUNNY",65,93,"SUNNY","afternoon"
2022-04-19 20:53:00,"PITTSBURGH",33,40,0.14,30,56,"PTCLDY",45,61,"SHWRS","afternoon"
2022-04-19 20:53:00,"POCATELLO",44,49,0,31,60,"PTCLDY",36,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"PORTLAND ME",41,55,0.8,37,54,"SUNNY",32,52,"MOCLDY","afternoon"
2022-04-19 20:53:00,"PORTLAND OR",44,49,0.19,42,55,"SHWRS",45,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"PROVIDENCE",44,55,1.49,39,58,"SUNNY",39,59,"MOCLDY","afternoon"
2022-04-19 20:53:00,"PUEBLO",33,84,0,45,79,"SUNNY",43,81,"SUNNY","afternoon"
2022-04-19 20:53:00,"RALEIGH DURHAM",39,59,0,35,66,"SUNNY",43,74,"MOCLDY","afternoon"
2022-04-19 20:53:00,"RAPID CITY",28,78,0,37,63,"PTCLDY",29,67,"WINDY","afternoon"
2022-04-19 20:53:00,"RENO",46,58,0,35,63,"WINDY",43,55,"RAIN","afternoon"
2022-04-19 20:53:00,"RICHMOND",39,57,0.01,35,64,"SUNNY",43,72,"MOCLDY","afternoon"
2022-04-19 20:53:00,"ROANOKE",40,52,0.01,33,64,"SUNNY",46,73,"MOCLDY","afternoon"
2022-04-19 20:53:00,"ROCHESTER NY",35,41,0.12,34,52,"PTCLDY",39,60,"SHWRS","afternoon"
2022-04-19 20:53:00,"ROCKFORD",33,53,0,40,52,"SHWRS",43,69,"SUNNY","afternoon"
2022-04-19 20:53:00,"SACRAMENTO",54,69,0.07,47,70,"SHWRS",52,64,"SHWRS","afternoon"
2022-04-19 20:53:00,"ST LOUIS",33,58,0,46,57,"SHWRS",53,75,"SHWRS","afternoon"
2022-04-19 20:53:00,"ST PETERSBURG",69,80,0,63,82,"SUNNY",67,84,"PTCLDY","afternoon"
2022-04-19 20:53:00,"ST THOMAS VI",77,84,0,74,85,"SHWRS",74,85,"SHWRS","afternoon"
2022-04-19 20:53:00,"SALEM OR",42,51,0.48,40,56,"SHWRS",44,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"SALT LAKE CITY",57,69,0,41,66,"SUNNY",51,73,"PTCLDY","afternoon"
2022-04-19 20:53:00,"SAN ANGELO",58,78,0.07,65,97,"SUNNY",66,95,"SUNNY","afternoon"
2022-04-19 20:53:00,"SAN ANTONIO",57,69,0.04,67,87,"MOCLDY",70,89,"TSTRMS","afternoon"
2022-04-19 20:53:00,"SAN DIEGO",57,69,0,56,66,"PTCLDY",54,67,"MOCLDY","afternoon"
2022-04-19 20:53:00,"SAN FRANCISCO",54,65,0.09,50,65,"RAIN",53,62,"SHWRS","afternoon"
2022-04-19 20:53:00,"SAN JOSE",56,68,0.02,47,69,"PTCLDY",52,64,"SHWRS","afternoon"
2022-04-19 20:53:00,"SAN JUAN PR",74,86,0.02,74,85,"SHWRS",75,85,"SHWRS","afternoon"
2022-04-19 20:53:00,"SANTA FE",47,77,0,43,77,"SUNNY",42,78,"SUNNY","afternoon"
2022-04-19 20:53:00,"ST STE MARIE",32,40,0.06,26,44,"PTCLDY",38,49,"SHWRS","afternoon"
2022-04-19 20:53:00,"SAVANNAH",50,70,0,44,72,"SUNNY",53,77,"PTCLDY","afternoon"
2022-04-19 20:53:00,"SEATTLE",39,54,0.24,38,54,"SHWRS",42,54,"SHWRS","afternoon"
2022-04-19 20:53:00,"SHREVEPORT",48,74,0,59,80,"TSTRMS",66,85,"MOCLDY","afternoon"
2022-04-19 20:53:00,"SIOUX CITY",19,49,0,44,63,"SHWRS",34,70,"PTCLDY","afternoon"
2022-04-19 20:53:00,"SIOUX FALLS",18,45,0,41,59,"SHWRS",33,64,"SUNNY","afternoon"
2022-04-19 20:53:00,"SOUTH BEND",33,45,0.14,32,55,"SHWRS",49,69,"PTCLDY","afternoon"
2022-04-19 20:53:00,"SPOKANE",33,51,0.21,31,55,"MOCLDY",40,52,"SHWRS","afternoon"
2022-04-19 20:53:00,"SPRINGFIELD IL",30,54,0,44,54,"SHWRS",49,72,"MOCLDY","afternoon"
2022-04-19 20:53:00,"SPRINGFIELD MO",31,62,0,48,61,"SHWRS",57,73,"TSTRMS","afternoon"
2022-04-19 20:53:00,"SYRACUSE",32,40,0.94,36,50,"PTCLDY",35,58,"SHWRS","afternoon"
2022-04-19 20:53:00,"TALLAHASSEE",53,72,0,44,80,"SUNNY",56,82,"PTCLDY","afternoon"
2022-04-19 20:53:00,"TAMPA",69,84,0,61,85,"SUNNY",66,87,"PTCLDY","afternoon"
2022-04-19 20:53:00,"TOLEDO",37,50,0,30,58,"MOCLDY",50,70,"SHWRS","afternoon"
2022-04-19 20:53:00,"TOPEKA",30,59,0,51,73,"DRZL",47,74,"TSTRMS","afternoon"
2022-04-19 20:53:00,"TUCSON",63,95,0,60,92,"SUNNY",58,93,"SUNNY","afternoon"
2022-04-19 20:53:00,"TULSA",39,71,0,55,75,"SHWRS",64,80,"TSTRMS","afternoon"
2022-04-19 20:53:00,"TUPELO",38,66,0,44,71,"MOCLDY",56,81,"PTCLDY","afternoon"
2022-04-19 20:53:00,"WACO",52,78,0,64,88,"WINDY",68,88,"MOCLDY","afternoon"
2022-04-19 20:53:00,"WASHINGTON DC",40,55,0.27,40,62,"SUNNY",46,68,"MOCLDY","afternoon"
2022-04-19 20:53:00,"W PALM BEACH",68,83,0,68,77,"PTCLDY",68,79,"PTCLDY","afternoon"
2022-04-19 20:53:00,"WICHITA",38,60,0.03,55,80,"DRZL",55,79,"TSTRMS","afternoon"
2022-04-19 20:53:00,"WICHITA FALLS",44,73,0.34,60,94,"PTCLDY",65,91,"WINDY","afternoon"
2022-04-19 20:53:00,"WILKES BARRE",33,47,1.27,35,54,"SUNNY",38,60,"SHWRS","afternoon"
2022-04-19 20:53:00,"WILMINGTON DE",39,53,0.87,37,60,"SUNNY",42,65,"MOCLDY","afternoon"
2022-04-19 20:53:00,"YAKIMA",27,57,0,29,53,"SHWRS",35,59,"SHWRS","afternoon"
2022-04-19 20:53:00,"YOUNGSTOWN",33,42,0.07,31,53,"PTCLDY",45,63,"SHWRS","afternoon"
2022-04-19 20:53:00,"YUMA",68,97,0,62,89,"SUNNY",60,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"CONCORD NH",69,93,0,66,94,"SHWRS",62,93,"SUNNY","afternoon"
2022-07-21 08:50:00,"CORPUS CHRISTI",79,94,0,75,95,"SUNNY",76,95,"PTCLDY","afternoon"
2022-07-21 08:50:00,"DALLAS FT WORTH",85,109,0,81,100,"TSTRMS",80,99,"TSTRMS","afternoon"
2022-07-21 08:50:00,"DAYTON",70,92,0,70,90,"SUNNY",69,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"DAYTONA BEACH",74,93,0.66,75,93,"TSTRMS",76,92,"TSTRMS","afternoon"
2022-07-21 08:50:00,"DENVER",64,97,0,64,96,"TSTRMS",68,100,"TSTRMS","afternoon"
2022-07-21 08:50:00,"DES MOINES",68,89,0,67,93,"PTCLDY",74,96,"TSTRMS","afternoon"
2022-07-21 08:50:00,"DETROIT",71,92,0.23,68,89,"SUNNY",70,91,"SUNNY","afternoon"
2022-07-21 08:50:00,"DULUTH",63,82,0,60,81,"SUNNY",61,86,"SUNNY","afternoon"
2022-07-21 08:50:00,"EL PASO",84,108,0,81,104,"PTCLDY",78,99,"TSTRMS","afternoon"
2022-07-21 08:50:00,"ELKINS",68,87,0.08,62,83,"TSTRMS",61,87,"SUNNY","afternoon"
2022-07-21 08:50:00,"ERIE",71,91,0.02,69,83,"PTCLDY",69,85,"SUNNY","afternoon"
2022-07-21 08:50:00,"EUGENE",58,95,0,55,83,"PTCLDY",52,81,"PTCLDY","afternoon"
2022-07-21 08:50:00,"EVANSVILLE",70,95,0,70,91,"SUNNY",73,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"FAIRBANKS",52,69,0,50,66,"CLOUDY",47,60,"SHWRS","afternoon"
2022-07-21 08:50:00,"FARGO",58,88,0,62,87,"SUNNY",65,92,"SUNNY","afternoon"
2022-07-21 08:50:00,"FLAGSTAFF",63,87,0,58,89,"TSTRMS",58,90,"TSTRMS","afternoon"
2022-07-21 08:50:00,"FLINT",70,92,0.01,63,89,"SUNNY",69,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"FORT SMITH",78,100,0.01,76,104,"TSTRMS",77,103,"TSTRMS","afternoon"
2022-07-21 08:50:00,"FORT WAYNE",68,89,0,67,89,"SUNNY",67,89,"SUNNY","afternoon"
2022-07-21 08:50:00,"FRESNO",73,107,0,71,105,"SUNNY",69,104,"SUNNY","afternoon"
2022-07-21 08:50:00,"GOODLAND",60,98,0,67,99,"TSTRMS",70,102,"SUNNY","afternoon"
2022-07-21 08:50:00,"GRAND JUNCTION",68,99,0,69,101,"SUNNY",72,104,"SUNNY","afternoon"
2022-07-21 08:50:00,"GRAND RAPIDS",70,89,0,65,87,"SUNNY",69,88,"SUNNY","afternoon"
2022-07-21 08:50:00,"GREAT FALLS",51,91,0,57,93,"SUNNY",54,89,"PTCLDY","afternoon"
2022-07-21 08:50:00,"GREEN BAY",67,82,0,62,88,"SUNNY",67,88,"TSTRMS","afternoon"
2022-07-21 08:50:00,"GREENSBORO",75,93,0,72,93,"TSTRMS",72,94,"PTCLDY","afternoon"
2022-07-21 08:50:00,"HARRISBURG",77,93,0,72,94,"PTCLDY",73,93,"TSTRMS","afternoon"
2022-07-21 08:50:00,"HARTFORD SPGFLD",74,97,0,69,96,"TSTRMS",68,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"HELENA",54,94,0,56,93,"SUNNY",53,91,"SHWRS","afternoon"
2022-07-21 08:50:00,"HONOLULU",75,86,0,73,86,"SHWRS",73,86,"SUNNY","afternoon"
2022-07-21 08:50:00,"HOUSTON INTCNTL",78,101,0,79,101,"PTCLDY",78,99,"TSTRMS","afternoon"
2022-07-21 08:50:00,"HUNTSVILLE AL",80,98,0,72,96,"TSTRMS",74,97,"PTCLDY","afternoon"
2022-07-21 08:50:00,"INDIANAPOLIS",69,94,0,70,91,"SUNNY",72,92,"SUNNY","afternoon"
2022-07-21 08:50:00,"JACKSON MS",80,95,0,75,95,"TSTRMS",74,93,"SHWRS","afternoon"
2022-07-21 08:50:00,"JACKSONVILLE",72,89,0.18,74,93,"TSTRMS",75,94,"TSTRMS","afternoon"
2022-07-21 08:50:00,"JUNEAU",51,53,0.39,52,59,"SHWRS",51,58,"RAIN","afternoon"
2022-07-21 08:50:00,"KANSAS CITY",63,90,0,72,98,"SUNNY",76,98,"SUNNY","afternoon"
2022-07-21 08:50:00,"KEY WEST",24,91,0.12,83,91,"TSTRMS",82,89,"TSTRMS","afternoon"
2022-07-21 08:50:00,"KNOXVILLE",69,92,0.68,71,89,"TSTRMS",71,94,"PTCLDY","afternoon"
2022-07-21 08:50:00,"LAKE CHARLES",79,93,0,77,93,"TSTRMS",76,92,"TSTRMS","afternoon"
2022-07-21 08:50:00,"LANSING",70,92,0,65,90,"SUNNY",69,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"LAS VEGAS",91,110,0,89,112,"SUNNY",89,113,"SUNNY","afternoon"
2022-07-21 08:50:00,"LEXINGTON",73,92,0.03,69,92,"SUNNY",71,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"ABILENE TX",84,110,0,77,100,"TSTRMS",77,100,"SUNNY","afternoon"
2022-07-21 08:50:00,"AKRON CANTON",70,92,0.01,69,87,"PTCLDY",69,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"ALBANY NY",77,97,0,70,93,"SHWRS",66,92,"TSTRMS","afternoon"
2022-07-21 08:50:00,"ALBUQUERQUE",77,97,0,72,97,"TSTRMS",69,97,"TSTRMS","afternoon"
2022-07-21 08:50:00,"ALLENTOWN",72,93,0,69,95,"TSTRMS",69,93,"SUNNY","afternoon"
2022-07-21 08:50:00,"AMARILLO",72,99,0.04,69,95,"TSTRMS",71,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"ANCHORAGE",53,59,0.1,50,60,"RAIN",49,60,"RAIN","afternoon"
2022-07-21 08:50:00,"ASHEVILLE",69,85,0.01,66,87,"TSTRMS",66,90,"TSTRMS","afternoon"
2022-07-21 08:50:00,"ATLANTA",77,92,0,73,91,"TSTRMS",74,89,"TSTRMS","afternoon"
2022-07-21 08:50:00,"ATLANTIC CITY",77,97,0,74,95,"TSTRMS",74,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"AUSTIN",75,104,0,75,103,"PTCLDY",75,101,"PTCLDY","afternoon"
2022-07-21 08:50:00,"BALTIMORE",79,95,0,75,97,"TSTRMS",75,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"BATON ROUGE",79,95,0,77,94,"TSTRMS",75,92,"TSTRMS","afternoon"
2022-07-21 08:50:00,"BILLINGS",62,96,0,61,94,"SUNNY",61,96,"SUNNY","afternoon"
2022-07-21 08:50:00,"BIRMINGHAM",80,94,0,75,95,"TSTRMS",74,93,"TSTRMS","afternoon"
2022-07-21 08:50:00,"BISMARCK",56,96,0,59,92,"TSTRMS",64,97,"SUNNY","afternoon"
2022-07-21 08:50:00,"BOISE",66,101,0,67,100,"SUNNY",64,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"BOSTON",71,92,0,72,93,"TSTRMS",71,96,"SUNNY","afternoon"
2022-07-21 08:50:00,"BRIDGEPORT",74,94,0,73,90,"TSTRMS",72,92,"SUNNY","afternoon"
2022-07-21 08:50:00,"BROWNSVILLE",80,97,0,79,97,"SUNNY",79,97,"PTCLDY","afternoon"
2022-07-21 08:50:00,"BUFFALO",73,90,0.11,68,80,"MOCLDY",69,84,"SUNNY","afternoon"
2022-07-21 08:50:00,"BURLINGTON VT",80,93,0.04,67,90,"TSTRMS",66,88,"SUNNY","afternoon"
2022-07-21 08:50:00,"CARIBOU",56,80,0,67,91,"SHWRS",62,87,"PTCLDY","afternoon"
2022-07-21 08:50:00,"CASPER",47,94,0,58,93,"SUNNY",60,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"CHARLESTON SC",74,90,0.16,75,91,"TSTRMS",76,91,"TSTRMS","afternoon"
2022-07-21 08:50:00,"CHARLESTON WV",70,90,0.59,67,87,"MOCLDY",67,91,"SUNNY","afternoon"
2022-07-21 08:50:00,"CHARLOTTE",74,91,0.21,73,91,"SHWRS",74,92,"TSTRMS","afternoon"
2022-07-21 08:50:00,"CHATTANOOGA",70,95,0.44,73,92,"TSTRMS",74,95,"PTCLDY","afternoon"
2022-07-21 08:50:00,"CHEYENNE",61,93,0,60,94,"PTCLDY",64,94,"PTCLDY","afternoon"
2022-07-21 08:50:00,"CHICAGO",69,86,0,68,92,"TSTRMS",71,90,"PTCLDY","afternoon"
2022-07-21 08:50:00,"CINCINNATI",69,92,0,72,90,"SUNNY",71,91,"SUNNY","afternoon"
2022-07-21 08:50:00,"CLEVELAND",71,90,0.06,70,87,"SUNNY",70,87,"SUNNY","afternoon"
2022-07-21 08:50:00,"COLORADO SPGS",59,90,0.57,62,91,"TSTRMS",65,95,"TSTRMS","afternoon"
2022-07-21 08:50:00,"COLUMBIA SC",76,90,0,75,92,"TSTRMS",75,91,"TSTRMS","afternoon"
2022-07-21 08:50:00,"COLUMBUS GA",77,94,0,73,94,"TSTRMS",74,89,"TSTRMS","afternoon"
2022-07-21 08:50:00,"COLUMBUS OH",72,91,0.26,69,89,"SUNNY",68,90,"SUNNY","afternoon"
2022-07-21 08:50:00,"LINCOLN",66,93,0,69,96,"SUNNY",75,98,"TSTRMS","afternoon"
2022-07-21 08:50:00,"LITTLE ROCK",79,97,0,75,99,"SUNNY",77,101,"SUNNY","afternoon"
2022-07-21 08:50:00,"LOS ANGELES",64,85,0,65,85,"MOCLDY",65,83,"SUNNY","afternoon"
2022-07-21 08:50:00,"LOUISVILLE",76,96,0,72,92,"SUNNY",74,95,"SUNNY","afternoon"
2022-07-21 08:50:00,"LUBBOCK",78,104,0,72,97,"TSTRMS",72,98,"PTCLDY","afternoon"
2022-07-21 08:50:00,"MACON",76,94,0,73,93,"TSTRMS",73,89,"TSTRMS","afternoon"
2022-07-21 08:50:00,"MADISON",67,83,0,62,88,"TSTRMS",66,87,"TSTRMS","afternoon"
2022-07-21 08:50:00,"MEDFORD",62,101,0,58,97,"SUNNY",58,91,"SUNNY","afternoon"
2022-07-21 08:50:00,"MEMPHIS",81,97,0,76,102,"SUNNY",78,103,"SUNNY","afternoon"
2022-07-21 08:50:00,"MIAMI BEACH",82,90,0,80,91,"SUNNY",80,90,"TSTRMS","afternoon"
